Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-408.6167	-417.6312	9.014486	0.2105783	0.884052	0.0175237	0.00072986	0.0976942	3.518513	0.02831933
6	-404.468	-414.4136	9.945601	0.1922855	0.932749	0.00981532	0.000481657	0.0569543	3.03372	0.04657541
12	-402.79	-414.3515	11.56152	0.218365	0.97951	0.0103074	0.000537387	0.00964503	2.525839	0.1811619
18	-400.3446	-411.4947	11.15006	0.1664289	0.966685	0.00544394	0.000823523	0.0270471	2.525839	0.1099548
24	-402.2529	-414.0032	11.75033	0.1691259	0.87361	0.00588758	0.000890634	0.119612	2.406083	0.2209171
30	-402.6282	-414.3987	11.77055	0.1516336	0.941876	0.00545313	0.000824914	0.051846	2.196597	0.1717152
36	-405.5978	-417.3299	11.73204	0.2693873	0.845672	0.0261499	0.00125559	0.126922	2.369152	0.1835435
42	-408.0385	-420.3007	12.26219	0.2328242	0.931991	0.031794	0.0015266	0.0346879	1.838544	0.1835435
48	-408.914	-421.1214	12.20738	0.2290755	0.893423	0.0304783	0.00204725	0.0740517	2.223438	0.3742879
54	-400.5738	-412.7689	12.19515	0.1916921	0.868742	0.0114502	0.0019907	0.117817	2.223438	0.3929685
60	-406.0929	-418.5066	12.41374	0.213331	0.746091	0.0234946	0.00382849	0.226586	2.045823	0.4638117
66	-406.8429	-419.7396	12.89668	0.2199032	0.920451	0.0289852	0.00506357	0.0455004	1.549805	0.6042243
72	-411.2483	-423.8102	12.56182	0.3383457	0.817408	0.0270513	0.000779347	0.154761	1.320707	1.228254
78	-413.9327	-426.0172	12.08457	0.6944943	0.774082	0.0245005	0.00075547	0.200662	0.9901331	1.590476
84	-409.3773	-421.3335	11.95626	0.4862506	0.823139	0.0249749	0.000770098	0.151116	1.181367	1.700632
90	-406.6279	-418.4763	11.84836	0.3007853	0.79473	0.054177	0.00074352	0.150349	1.742896	1.475837
96	-407.9304	-419.242	11.3116	0.4585538	0.797166	0.0543431	0.00217003	0.146321	0.508963	2.581166
102	-411.0487	-422.1822	11.13353	0.4625246	0.72994	0.0497603	0.000305194	0.219995	0.683258	2.581166
108	-411.5178	-423.3313	11.81345	0.3423006	0.751892	0.0467125	0.000599589	0.200796	1.576014	1.608309
114	-407.068	-419.1121	12.04407	0.4316891	0.840215	0.0612002	0.00103092	0.0975541	0.8682683	1.892613
120	-406.9215	-419.5323	12.61084	0.4620741	0.877664	0.0453852	0.00460629	0.0723449	0.5568053	1.695955
126	-408.3115	-420.861	12.54948	0.4148407	0.894642	0.0363556	0.0134354	0.0555667	0.8188317	1.582723
132	-412.4867	-424.6255	12.13882	0.5004929	0.854708	0.0471906	0.0488969	0.0492041	1.286117	1.480686
138	-408.1921	-420.623	12.4309	0.5003307	0.872723	0.0483047	0.0500514	0.0289208	0.9172265	1.53824
144	-410.5211	-423.2518	12.73062	0.6143156	0.914481	0.0271524	0.0258521	0.0325142	1.032537	1.107856
150	-410.9108	-423.5022	12.59135	0.4439032	0.875444	0.0650979	0.0368154	0.0226431	1.429641	1.027048
156	-418.0382	-429.7207	11.68249	0.478885	0.873309	0.052205	0.0367256	0.0377601	2.517531	0.7891171
162	-417.5477	-429.7456	12.1979	0.5050893	0.835042	0.0572159	0.0402507	0.0674916	1.630516	1.1505
168	-413.4912	-425.6431	12.15184	0.5000829	0.845995	0.0901103	0.0278531	0.0360413	1.153962	1.56962
174	-414.8629	-427.3296	12.46671	0.6023728	0.842058	0.0219391	0.0129422	0.123061	1.052046	1.32633
180	-410.8731	-422.7592	11.88609	0.661347	0.834974	0.0224066	0.0169357	0.125684	0.9381828	1.793251
186	-409.0511	-421.4262	12.37511	0.4745107	0.808925	0.052905	0.0164074	0.121763	1.21747	1.371238
192	-410.038	-423.2391	13.20108	0.4237209	0.922512	0.0373742	0.0121592	0.0279546	0.9974869	0.8568527
198	-407.7478	-420.4581	12.71034	0.4077938	0.922547	0.0380415	0.0271223	0.0122891	1.421535	0.9474064
204	-409.0899	-421.7716	12.68172	0.4688016	0.8498	0.0882409	0.0249836	0.036975	1.394304	0.9474064
210	-413.0401	-425.4394	12.39929	0.6612379	0.812141	0.0613903	0.0570636	0.069405	1.238534	1.175266
216	-413.0007	-425.4816	12.48088	0.6612379	0.915837	0.0424407	0.0101656	0.0315564	1.156944	1.175266
222	-417.3373	-428.5271	11.18981	0.4896794	0.877729	0.083778	0.00974259	0.0287506	1.245108	2.172808
228	-409.7194	-422.1665	12.44712	0.330183	0.888496	0.0708011	0.0098621	0.0308411	1.035082	1.545959
234	-405.0487	-417.8003	12.75156	0.3958996	0.914853	0.0322584	0.0101547	0.0427339	1.411844	0.9243374
240	-409.0202	-421.9486	12.92835	0.2812304	0.868895	0.0333593	0.0222311	0.0755149	1.352386	0.8709199
246	-412.1566	-424.5498	12.39323	0.4500324	0.866008	0.0332485	0.0221572	0.0785859	1.746386	0.8974244
