Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
7308	-411.1686	-423.1581	11.98952	4.93641e-07	0.0747503	0.92525	0.999999	0.05996843	0.307392	0.0601113	0.106758	0.00395418	0.000351411	0.00695481	0.00105536	0.038496	0.0837742	0.00347152	0.0266374	0.0732504	0.0234025	0.0308426	0.0396624	0.236104	0.533248	0.0639965	0.166651	0.108897	0.339117	0.713638	1.40127	2.94883	9.18301	1.6033	0.381326	0.0745692	0.132436	0.00490524	0.000435931	0.00862758	0.0013092	0.047755	0.103923	0.00430648	0.0330442	0.0908685	0.0290312	0.0382608	0.0492019	0.8061144
7344	-414.2076	-426.064	11.85644	4.85788e-08	0.0639546	0.936045	1	0.05049324	0.18299	0.0531837	0.0289039	0.0203871	0.00219588	0.00559985	0.0247445	0.108855	0.256968	0.000618917	0.0575215	0.119171	0.030605	0.0316818	0.0666979	0.276179	0.456442	0.0530244	0.214354	0.147359	0.39302	0.747248	1.33824	2.5444	6.78616	1.384594	0.184815	0.0537141	0.0291922	0.0205904	0.00221778	0.0056557	0.0249913	0.109941	0.259531	0.000625089	0.0580952	0.12036	0.0309102	0.0319977	0.0673631	0.9901253
7380	-405.4792	-418.0811	12.60196	0.00168478	0.173271	0.826729	0.998315	0.1647729	0.110053	0.0698282	0.0622391	0.00124785	0.000906555	0.00518357	0.00671145	0.125423	0.0135181	0.0301279	0.00800472	0.00975921	0.0297638	0.133734	0.0659368	0.894382	0.00465855	0.000425625	0.100534	0.0880703	0.305767	0.690958	1.44727	3.27046	11.3546	1.756782	0.163663	0.103843	0.0925574	0.0018557	0.00134816	0.00770862	0.00998078	0.186519	0.0201031	0.044804	0.011904	0.0145132	0.0442625	0.19888	0.0980564	0.6724378
7416	-407.3433	-419.9406	12.59731	0.0162846	0.253479	0.746521	0.983715	0.3028423	0.124625	0.0237142	0.0621806	0.00910835	0.00279583	0.00316612	0.00767778	0.153285	0.0995928	0.0146548	0.00674402	0.0261436	0.0276516	0.0590995	0.0562573	0.915316	0.00837241	0.00914409	0.0671672	0.0816436	0.294674	0.683037	1.46405	3.39358	12.2484	1.811571	0.184166	0.0350441	0.0918885	0.01346	0.00413159	0.0046788	0.011346	0.226519	0.147175	0.0216564	0.00996611	0.0386342	0.0408627	0.0873354	0.0831354	0.6766955
7452	-409.4389	-420.401	10.96208	0.029305	0.283057	0.716943	0.970695	0.3830545	0.0319548	0.0025742	0.0114848	4.16833e-05	0.000291321	0.000508699	0.0024702	0.00768381	0.0183124	0.00467507	0.00445798	0.000721538	0.00823586	0.0158941	0.00130507	0.882479	0.0907861	0.00823157	0.0185035	0.0233667	0.160089	0.564645	1.77103	6.24653	42.7959	2.716167	0.288892	0.0232725	0.10383	0.000376844	0.00263373	0.00459897	0.0223322	0.0694667	0.165556	0.0422657	0.040303	0.00652317	0.0744575	0.143693	0.0117987	0.1106116
7488	-406.7936	-419.0239	12.23029	0.0226935	0.269664	0.730336	0.977307	0.3436707	0.12452	0.0252448	0.0349505	0.00810214	0.00153044	0.00174394	0.000306948	0.0296395	0.0252443	0.0318034	0.0175141	0.00178063	0.0077016	0.0132261	0.0305608	0.940024	0.0453168	0.00916512	0.00549365	0.0509058	0.234038	0.635666	1.57315	4.2728	19.6441	2.153139	0.351881	0.0713393	0.0987667	0.0228959	0.00432487	0.00492821	0.000867405	0.0837585	0.0713379	0.0898735	0.0494932	0.00503189	0.021764	0.0373758	0.086362	0.3538689
7524	-407.4489	-418.1888	10.73993	0.00743964	0.220277	0.779723	0.99256	0.2357077	0.0166057	0.00409893	0.00347736	1.54657e-05	0.000147924	0.00104812	0.000657691	0.0193629	0.010674	0.00961963	0.00210659	0.00233527	0.00423657	0.0132069	0.00335481	0.802814	0.0183308	0.00823392	0.170621	0.0195675	0.146817	0.549604	1.81949	6.81118	51.1052	2.84447	0.182585	0.045069	0.0382346	0.00017005	0.00162647	0.0115244	0.00723152	0.212901	0.117364	0.105771	0.0231626	0.025677	0.0465824	0.145214	0.0368872	0.09094786
7560	-407.3982	-420.3745	12.97626	0.0289206	0.282345	0.717655	0.971079	0.3808112	0.0926546	0.103269	0.109807	0.0102967	0.000256895	0.00226861	0.00422895	0.100642	0.0242135	0.0473862	0.00696336	0.0345678	0.0237731	0.00722497	0.0278859	0.873816	0.0100742	0.0293379	0.0867718	0.140826	0.384424	0.74211	1.34751	2.6013	7.10097	1.417382	0.155608	0.173433	0.184413	0.0172927	0.000431439	0.00380999	0.00710226	0.169022	0.040665	0.0795821	0.0116945	0.0580544	0.0399253	0.0121339	0.0468326	0.5954379
7596	-413.9086	-426.2136	12.30498	0.0539157	0.318358	0.681643	0.946084	0.5232289	0.15603	0.316001	0.333236	0.024215	0.00226374	0.00840398	0.00744456	0.154859	0.0264233	0.223481	0.00850162	0.00661654	0.195024	0.0848863	0.0666125	0.84829	0.0783419	0.0332611	0.0401066	0.281462	0.538865	0.824569	1.21276	1.85575	3.55288	0.9166771	0.096673	0.195788	0.206466	0.0150031	0.00140256	0.00520693	0.00461249	0.0959474	0.0163713	0.138464	0.00526742	0.00409947	0.120833	0.0525938	0.0412717	1.613999
7632	-405.668	-418.4402	12.77222	0.015975	0.252584	0.747416	0.984025	0.3007648	0.182855	0.0292467	0.0667452	0.0162703	0.000956423	0.00284098	0.00152418	0.108115	0.0801757	0.138568	0.0307328	0.0103754	0.0149573	0.0431429	0.0387922	0.853702	0.0424108	0.0100256	0.0938612	0.111935	0.343699	0.716632	1.39542	2.90953	8.93378	1.583405	0.238933	0.038216	0.0872146	0.0212601	0.00124974	0.00371225	0.00199161	0.141271	0.104764	0.181064	0.0401579	0.0135573	0.0195445	0.0563739	0.050689	0.7652985
7668	-414.8028	-427.9626	13.15983	0.000636815	0.150885	0.849115	0.999363	0.1371644	0.0717317	0.0325122	0.0567688	0.030644	0.00316887	0.00577309	0.000143317	0.031543	0.00999017	0.032264	0.012738	0.0351518	0.0148952	0.0492934	0.000556678	0.715118	0.262876	0.00133503	0.0206706	0.204112	0.460703	0.785224	1.27352	2.1706	4.89928	1.14902	0.18527	0.0839731	0.146623	0.0791477	0.00818461	0.0149108	0.000370161	0.0814699	0.0258028	0.083332	0.0328999	0.0907907	0.0384715	0.127316	0.0014378	0.3871742
7704	-407.8072	-419.9912	12.18406	0.0215922	0.267152	0.732848	0.978408	0.3368934	0.0734413	0.0204707	0.00636431	0.0117362	0.00236823	0.00238781	0.000676387	0.071718	0.0378451	0.0363393	0.00959119	0.005797	0.00117479	0.0121347	0.0157192	0.944479	0.0168868	0.00778642	0.030848	0.0506802	0.233532	0.635237	1.57422	4.28207	19.7316	2.156351	0.238629	0.0665144	0.0206792	0.0381337	0.00769494	0.00775859	0.00219774	0.233029	0.122968	0.118075	0.0311641	0.0188359	0.00381718	0.0394286	0.0510753	0.307764
7740	-410.2139	-422.9557	12.74175	0.0161691	0.253147	0.746853	0.983831	0.3020689	0.0882966	0.0360068	0.0557255	0.00480396	0.00106663	0.00459566	0.00159797	0.0385639	0.025632	0.0335963	0.0064783	0.0174711	0.0136748	0.0153489	0.0112441	0.865982	0.0882731	0.0128181	0.0329266	0.0999872	0.32529	0.704429	1.41959	3.07418	10.0013	1.66502	0.249353	0.101685	0.157371	0.0135666	0.00301221	0.0129783	0.00451272	0.108906	0.0723859	0.0948773	0.018295	0.049339	0.0386181	0.043346	0.0317538	0.3541025
7776	-407.1834	-420.0751	12.89167	0.0188154	0.260361	0.739639	0.981185	0.3194091	0.0845157	0.0302484	0.0580194	0.0100518	0.000310481	0.00469725	0.00269296	0.0894281	0.0205985	0.0373217	0.0124351	0.036166	0.0351814	0.0178696	0.0339814	0.891649	0.0386032	0.0290218	0.0407259	0.115882	0.349557	0.72042	1.38808	2.86076	8.62948	1.558347	0.178485	0.0638802	0.122529	0.0212279	0.00065569	0.0099199	0.00568713	0.188859	0.043501	0.0788179	0.0262611	0.0763773	0.074298	0.0377379	0.0717637	0.4735177
7812	-418.7059	-431.3741	12.66828	0.0757986	0.340181	0.659819	0.924201	0.6526441	0.323283	0.198038	0.0813836	0.0127732	0.00194559	0.00764831	0.0143321	0.0092597	0.245356	0.0604852	0.146653	0.186107	0.0707906	0.153128	0.0159731	0.75117	0.0752305	0.100545	0.0730541	0.475994	0.69625	0.893194	1.11958	1.43626	2.10087	0.5367699	0.211689	0.129678	0.053291	0.00836403	0.001274	0.0050082	0.00938484	0.00606336	0.160662	0.0396064	0.0960301	0.121865	0.0463545	0.10027	0.0104594	1.527156
7848	-414.323	-425.5956	11.27254	2.43e-14	0.03325	0.96675	1	0.02511463	0.313787	0.015511	0.0368748	0.0146477	0.00200631	0.00316403	0.00352714	0.0683304	0.0844404	0.00989136	0.0678086	0.0103972	0.0460853	0.00744428	0.0281793	0.456469	0.353862	0.0483932	0.141275	0.18872	0.443419	0.775912	1.28881	2.2552	5.29885	1.20571	0.440653	0.0217822	0.0517836	0.0205699	0.00281748	0.00444326	0.00495319	0.0959569	0.11858	0.0138905	0.0952241	0.0146009	0.0647179	0.010454	0.0395724	0.7120951
7884	-411.6313	-424.6273	12.99594	0.000143661	0.125262	0.874738	0.999856	0.1087935	0.140846	0.00842111	0.0498982	0.0330237	0.000863522	0.0109112	0.00107767	0.114954	0.0865214	0.0390725	0.0299165	0.0654962	0.0873133	0.0144686	0.00262161	0.38644	0.487505	0.0352749	0.0907803	0.199288	0.45536	0.782372	1.27817	2.19606	5.01787	1.166314	0.205493	0.0122863	0.072801	0.0481812	0.00125987	0.0159193	0.00157231	0.167717	0.126234	0.0570065	0.0436478	0.0955584	0.127389	0.0211095	0.0038249	0.6854054
7920	-411.7908	-424.5658	12.77496	2.34133e-07	0.070912	0.929088	1	0.05656495	0.264792	0.110838	0.0940243	0.0147313	0.00579883	0.00287021	0.0029134	0.146695	0.0384471	0.145933	0.00264603	0.0575159	0.0677673	0.0820397	0.0577285	0.761541	0.184046	0.0290905	0.0253222	0.511517	0.721124	0.903029	1.10738	1.38672	1.95497	0.4847275	0.241876	0.101246	0.0858873	0.0134564	0.00529699	0.00262182	0.00266127	0.134	0.0351198	0.133304	0.00241704	0.0525383	0.0619026	0.0749398	0.0527326	1.094741
7956	-408.6544	-420.9645	12.31005	1.40306e-06	0.0808526	0.919147	0.999999	0.06546046	0.33429	0.0371616	0.172321	0.056403	0.0041327	0.0141959	0.00245315	0.140501	0.281215	0.0183849	0.0601566	0.0871469	0.170835	0.116026	0.0830324	0.0252979	0.86368	0.0994828	0.0115392	0.501801	0.714412	0.900398	1.11062	1.39975	1.99282	0.4985931	0.21181	0.023546	0.109184	0.0357376	0.00261853	0.00899471	0.00155434	0.089023	0.178181	0.0116489	0.0381159	0.0552172	0.108243	0.0735152	0.0526103	1.578255
7992	-416.2136	-428.4834	12.26978	9.43221e-08	0.0667214	0.933279	1	0.05289291	0.111228	0.0237308	0.0535497	0.0072982	0.00113536	0.00340566	0.0101589	0.0251135	0.010882	0.0467282	0.0174331	0.0131519	0.017389	0.0174871	0.0346885	0.268929	0.167924	0.00710815	0.556038	0.166815	0.417524	0.761482	1.31323	2.39507	5.99468	1.294924	0.28275	0.0603254	0.136127	0.0185525	0.00288615	0.00865742	0.0258247	0.0638402	0.0276629	0.118786	0.0443162	0.0334331	0.0442041	0.0444534	0.0881806	0.3933802
8028	-406.2959	-417.9853	11.68933	0.00945535	0.229733	0.770267	0.990545	0.2529867	0.206275	0.00742175	0.11743	0.00546697	0.000730783	0.00097351	0.00127222	0.0926136	0.0575948	0.0195332	0.122864	0.0361263	0.0278322	0.0352839	0.0849635	0.82808	0.026006	0.00127134	0.144643	0.0259514	0.168493	0.57373	1.74298	5.93496	38.5335	2.640307	0.25267	0.00909103	0.143842	0.00669659	0.000895148	0.00119247	0.00155836	0.113444	0.0705489	0.0239266	0.150499	0.0442517	0.0340922	0.0432199	0.104073	0.8163821
8064	-405.5111	-417.3321	11.82096	0.00586151	0.211446	0.788554	0.994138	0.2206429	0.0903508	0.0315295	0.011316	0.00253341	0.000537073	0.00159451	0.00161438	0.0313866	0.0172115	0.0103046	0.00010079	0.0258847	0.00649803	0.0106231	0.0151173	0.899065	0.0106486	0.0038317	0.086455	0.0330863	0.189683	0.595331	1.67974	5.27195	30.224	2.464679	0.352105	0.122873	0.0440994	0.00987292	0.00209302	0.00621394	0.00629138	0.122316	0.0670746	0.0401579	0.000392787	0.100875	0.0253234	0.041399	0.0589132	0.2566023
8100	-414.4635	-425.1724	10.70896	2.89839e-13	0.0362536	0.963747	1	0.0275001	0.0679315	0.00887409	0.0241425	0.00788498	0.000109552	0.00400966	9.88796e-05	0.0425839	0.0560122	0.0609719	0.00703176	0.0243928	0.00738254	0.0119272	0.00672022	0.225843	0.136107	0.0248829	0.613167	0.0709638	0.2752	0.668622	1.49561	3.63373	14.0917	1.912941	0.205807	0.0268852	0.0731428	0.0238885	0.0003319	0.0121478	0.000299568	0.129013	0.169696	0.184722	0.0213036	0.073901	0.0223663	0.036135	0.0203598	0.3300737
8136	-409.3964	-421.4376	12.04122	3.74383e-08	0.0629284	0.937072	1	0.04960817	0.173877	0.0212812	0.0855547	0.00867517	0.00326819	0.0021231	0.00599918	0.091589	0.0292731	0.0975261	0.000849265	0.109371	0.0157186	0.0409569	0.0378899	0.167545	0.471968	0.0805894	0.279898	0.144578	0.389385	0.745085	1.34213	2.56815	6.9167	1.398371	0.240178	0.0293959	0.118177	0.0119831	0.00451437	0.00293265	0.00828671	0.126512	0.0404352	0.134713	0.0011731	0.151074	0.0217121	0.056574	0.0523376	0.7239525
8172	-415.1611	-427.4934	12.33226	2.79291e-07	0.0717846	0.928215	1	0.05733532	0.161583	0.198602	0.166081	0.0144429	0.00126588	0.0122791	0.00192934	0.0808077	0.0708497	0.146588	0.014157	0.0444204	0.0135443	0.0885072	0.0553807	0.366781	0.172755	0.0341576	0.426307	0.262126	0.520483	0.815688	1.22596	1.92129	3.81495	0.9681378	0.150951	0.185533	0.155152	0.0134925	0.00118258	0.0114711	0.00180239	0.0754903	0.0661875	0.136942	0.0132254	0.0414974	0.012653	0.0826832	0.0517364	1.070438
8208	-414.4451	-427.5219	13.07685	0.00326109	0.191942	0.808058	0.996739	0.1904557	0.052862	0.00387925	0.0692516	0.00458092	0.00231762	0.00928477	0.0110028	0.0616633	0.0194514	0.0427646	0.0105056	0.0603525	0.00931699	0.146912	0.0203532	0.218216	0.618855	0.0565964	0.106333	0.151177	0.397955	0.750163	1.33304	2.51285	6.61475	1.366096	0.100786	0.00739611	0.132034	0.00873392	0.00441873	0.0177022	0.0209777	0.117566	0.0370857	0.0815343	0.0200298	0.115067	0.0177636	0.280099	0.0388052	0.5244981
8244	-417.3376	-429.665	12.3274	0.11533	0.369167	0.630833	0.88467	0.9232486	0.0781286	0.0151766	0.0528967	0.00273375	0.00876334	0.00699096	0.0231879	0.0555025	0.0234199	0.0776723	0.0368998	0.0350467	0.0511931	0.120219	0.0280113	0.613282	0.275365	0.0909063	0.0204468	0.124084	0.361413	0.727956	1.37371	2.76692	8.05904	1.508896	0.126865	0.0246437	0.0858931	0.00443905	0.0142298	0.0113519	0.0376523	0.0901245	0.038029	0.126124	0.0599176	0.0569085	0.0831269	0.195211	0.0454845	0.6158428
8280	-411.4707	-424.289	12.81831	0.0815382	0.345055	0.654945	0.918462	0.6884627	0.161314	0.0498431	0.157276	0.035591	0.000138031	0.012798	0.00948633	0.065246	0.024751	0.0483391	0.0599489	0.0660552	0.0398397	0.137824	0.0774117	0.808004	0.130711	0.0104802	0.0508041	0.239862	0.498432	0.804746	1.24263	2.00629	4.16906	1.032318	0.170547	0.0526959	0.166278	0.0376281	0.000145931	0.0135305	0.0100293	0.0689805	0.0261676	0.0511059	0.0633801	0.069836	0.04212	0.145713	0.0818425	0.945862
8316	-414.8468	-427.2705	12.42372	0.029797	0.283957	0.716043	0.970203	0.3859189	0.105679	0.0436814	0.120895	0.0247142	0.00198224	0.010992	0.0195816	0.103203	0.0438823	0.0545735	0.0822193	0.0396714	0.0251838	0.301238	0.135831	0.843844	0.0388913	0.00730459	0.10996	0.116276	0.350136	0.720793	1.38736	2.85603	8.60023	1.555892	0.0949218	0.039235	0.108589	0.0221986	0.00178047	0.0098731	0.0175884	0.0926976	0.0394155	0.0490185	0.0738502	0.0356332	0.0226203	0.270574	0.122004	1.113326
8352	-417.1046	-428.8287	11.72409	7.23392e-08	0.0655875	0.934413	1	0.05190714	0.0706693	0.0499754	0.0213922	0.0145797	0.000255456	0.00412979	0.00257768	0.0511513	0.224246	0.104388	0.0837087	0.0068326	0.0153772	0.0346523	0.0436627	0.0799709	0.625388	0.120745	0.173896	0.086982	0.303919	0.689652	1.45001	3.29036	11.4966	1.765773	0.0971269	0.0686854	0.0294011	0.0200381	0.000351095	0.00567592	0.00354272	0.0703017	0.3082	0.143469	0.115048	0.00939062	0.0211342	0.0476256	0.0600093	0.7275979
8388	-415.5458	-428.4331	12.88728	8.83038e-05	0.11856	0.88144	0.999912	0.1018302	0.267597	0.0027892	0.0894364	0.00435843	0.0079684	0.00900568	0.00958762	0.21066	0.202199	0.120584	0.144472	0.0736845	0.0508338	0.384417	0.179808	0.17897	0.668575	0.0993628	0.053092	0.958285	0.979433	0.993538	1.0065	1.021	1.04353	0.0308102	0.152269	0.00158712	0.0508913	0.00248004	0.0045342	0.00512443	0.00545557	0.11987	0.115056	0.0686147	0.0822077	0.0419281	0.0289256	0.218742	0.102315	1.757401
8424	-417.9139	-429.6869	11.77306	0.000548481	0.147898	0.852102	0.999452	0.1336979	0.0273967	0.00947517	0.00553775	0.00276096	0.000114953	0.00297446	0.00150506	0.0338053	0.0135195	0.0269758	0.00447064	0.00647536	0.0115772	0.0192854	0.00517288	0.22752	0.597348	0.164038	0.0110942	0.0518667	0.236183	0.637478	1.56868	4.23401	19.2802	2.139617	0.16017	0.0553951	0.0323756	0.0161415	0.000672053	0.0173897	0.00879909	0.197637	0.0790395	0.15771	0.0261369	0.0378572	0.0676841	0.112749	0.0302425	0.1710471
8460	-413.3795	-426.1536	12.77414	0.0409854	0.301887	0.698113	0.959014	0.4498485	0.0615948	0.00559345	0.0776115	0.00886996	0.00185067	0.00631908	0.0159892	0.0656334	0.0292958	0.0361384	0.0251106	0.0754578	0.01609	0.127871	0.010098	0.820006	0.113343	0.0595285	0.00712252	0.114325	0.347259	0.718939	1.39094	2.8797	8.74699	1.568126	0.109303	0.00992584	0.137725	0.0157402	0.0032841	0.0112135	0.0283736	0.11647	0.0519868	0.0641293	0.04456	0.133903	0.0285525	0.226913	0.0179194	0.5635239
8496	-410.9671	-423.6999	12.73279	0.062313	0.327446	0.672554	0.937687	0.5717876	0.0679121	0.0250443	0.130652	0.00543177	0.00218616	0.00242312	0.000632989	0.0629784	0.000731683	0.0229549	0.00096133	0.0364763	0.0119942	0.05699	0.000304304	0.906536	0.0177765	0.0115658	0.0641222	0.128527	0.367667	0.731863	1.36638	2.71985	7.78044	1.483458	0.158794	0.0585594	0.305494	0.0127008	0.00511175	0.00566582	0.00148008	0.147258	0.00171085	0.0536738	0.00224781	0.0852902	0.0280453	0.133256	0.000711535	0.4276732
8532	-410.0841	-422.7947	12.7106	0.034803	0.292528	0.707472	0.965197	0.4147401	0.0540829	0.051068	0.124076	0.000964459	0.00198358	0.00364258	0.000495125	0.11389	0.00260025	0.0478933	0.0341469	0.00188517	0.0907477	0.0274777	0.0185271	0.832341	0.0308802	0.0347043	0.102074	0.100531	0.326151	0.705011	1.41842	3.06606	9.9472	1.6611	0.0943064	0.0890491	0.216356	0.00168176	0.00345885	0.0063517	0.000863367	0.198594	0.00453415	0.0835134	0.0595432	0.00328724	0.15824	0.0479139	0.0323064	0.5734807
8568	-403.3147	-414.4324	11.11765	0.0115616	0.238133	0.761867	0.988438	0.2694705	0.021419	0.0043763	0.00800722	2.09144e-05	0.000101772	0.00108323	0.000469651	0.0194983	0.00109238	0.00969934	0.0131544	0.00442004	0.0130513	0.00869474	0.00632793	0.936235	0.0374466	0.00996821	0.0163504	0.0263747	0.169828	0.575144	1.73869	5.88832	37.9152	2.628609	0.192243	0.0392787	0.0718674	0.000187714	0.000913437	0.00972233	0.00421527	0.175004	0.00980444	0.0870548	0.118065	0.0396713	0.11714	0.0780382	0.0567952	0.1114165
8604	-405.5443	-416.8434	11.29918	0.00994347	0.231795	0.768205	0.990057	0.2569276	0.0701019	0.00494692	0.012187	0.0013396	2.13617e-05	0.000833736	0.00196682	0.0322075	0.0278384	0.00955589	0.00338757	0.00552379	0.0157815	0.00777418	0.0049157	0.954418	0.00515611	0.0230983	0.0173277	0.019375	0.146111	0.548778	1.82223	6.8441	51.6128	2.851617	0.353369	0.0249363	0.061432	0.00675261	0.00010768	0.00420268	0.00991433	0.162351	0.140327	0.0481691	0.017076	0.0278442	0.0795512	0.039188	0.024779	0.1983819
8640	-402.026	-414.2409	12.21487	0.00221939	0.180677	0.819323	0.997781	0.1746325	0.112721	0.0122786	0.053774	0.000551321	0.000354251	0.00231394	0.00505108	0.17189	0.012395	0.0104291	0.0285002	0.0876283	0.0175481	0.105392	0.0464183	0.909526	0.00282435	0.000925951	0.0867235	0.0502098	0.232472	0.634336	1.57645	4.30159	19.9164	2.163093	0.168935	0.018402	0.080591	0.000826265	0.000530915	0.0034679	0.00757005	0.257612	0.0185764	0.0156301	0.0427132	0.131329	0.0262993	0.157951	0.0695671	0.6672452
8676	-403.5225	-416.1077	12.58514	0.0152946	0.250569	0.749431	0.984705	0.296153	0.102488	0.0143851	0.0641529	0.00425525	0.00203965	0.00248798	0.00267298	0.0900441	0.0359121	0.0249102	0.000384453	0.00421634	0.0740766	0.0188913	0.0220992	0.887844	0.0483961	0.00407907	0.0596804	0.0748427	0.282436	0.674058	1.48355	3.54063	13.3614	1.874459	0.221348	0.0310682	0.138554	0.00919029	0.00440515	0.00537342	0.00577297	0.194473	0.0775613	0.0537999	0.000830324	0.00910626	0.159987	0.0408006	0.0477288	0.463016
8712	-409.2146	-421.9079	12.69325	0.0109695	0.235895	0.764105	0.98903	0.2649654	0.101867	0.0326702	0.0217429	0.0162622	0.000355266	0.0012484	0.00593422	0.0394015	0.0213672	0.0151979	0.000326787	0.0223787	0.0449382	0.0171355	0.00139579	0.909795	0.0171139	0.0161209	0.0569705	0.0933969	0.314651	0.697159	1.43439	3.17813	10.707	1.714322	0.297664	0.095465	0.0635346	0.0475195	0.00103812	0.00364794	0.0173402	0.115134	0.0624367	0.0444095	0.000954897	0.0653923	0.131313	0.0500714	0.00407861	0.3422222
8748	-412.005	-424.925	12.92004	0.0454423	0.307973	0.692027	0.954558	0.4750583	0.21363	0.0271877	0.1321	0.00696868	0.00193375	0.0102116	0.0234606	0.100893	0.215976	0.054126	0.0072532	0.0154603	0.185615	0.0393755	0.0551733	0.885563	0.0543927	0.00935258	0.0506922	0.248878	0.507482	0.809276	1.23567	1.97051	4.01804	1.00564	0.196105	0.0249574	0.121263	0.00639701	0.00177511	0.00937388	0.021536	0.0926162	0.198259	0.0496859	0.00665819	0.014192	0.170389	0.0361454	0.0506472	1.089365
8784	-411.5572	-423.9159	12.35872	2.63056e-05	0.104495	0.895505	0.999974	0.08773962	0.195916	0.0290683	0.0498354	0.00387014	0.00170266	0.00239548	0.00531767	0.109777	0.0424187	0.0450495	0.0609645	0.0173086	0.0490497	0.0214034	0.0893122	0.385446	0.155332	0.0102982	0.448924	0.10435	0.332136	0.709022	1.41039	3.01081	9.58314	1.634139	0.27083	0.0401834	0.0688916	0.00535001	0.00235372	0.00331147	0.00735104	0.151754	0.0586388	0.0622756	0.0842762	0.0239271	0.0678054	0.0295877	0.123464	0.7233895
8820	-412.2047	-424.115	11.91028	2.25793e-09	0.0536097	0.94639	1	0.04169095	0.10599	0.00367635	0.0664789	0.0203831	0.0011552	0.00385895	0.00344571	0.0841092	0.0589077	0.0315927	0.0524446	0.0338148	0.00499543	0.02252	0.0601049	0.15862	0.465409	0.0415484	0.334423	0.147013	0.392571	0.746982	1.33872	2.54731	6.8021	1.38629	0.191499	0.00664227	0.120111	0.0368274	0.00208717	0.00697219	0.00622556	0.151965	0.106432	0.0570803	0.0947546	0.0610951	0.00902553	0.0406881	0.108595	0.553478
8856	-412.1551	-424.1594	12.00427	9.54501e-08	0.0667731	0.933227	1	0.05293793	0.139677	0.0513845	0.0314824	0.0186661	0.000876247	0.00839903	0.00748063	0.0485989	0.0927582	0.036382	0.0315986	0.0244281	0.0669928	0.00345925	0.0623268	0.118987	0.234951	0.0163181	0.629744	0.115405	0.348855	0.719969	1.38895	2.86652	8.66513	1.561328	0.223658	0.0822796	0.0504113	0.0298891	0.00140309	0.013449	0.0119784	0.0778192	0.148529	0.0582569	0.0505974	0.0391155	0.107272	0.00553914	0.0998011	0.6245105
8892	-403.4306	-416.4423	13.01174	0.0317153	0.287364	0.712636	0.968285	0.3970263	0.289777	0.0460877	0.0977528	0.00410164	0.00152357	0.0077044	0.00409172	0.196905	0.0523143	0.112085	0.163282	0.0890069	0.0578474	0.0498947	0.0307565	0.899753	0.0096277	0.0218162	0.0688032	0.305783	0.561093	0.835033	1.19756	1.78223	3.27029	0.8567485	0.240853	0.0383065	0.0812487	0.00340913	0.00126634	0.00640363	0.00340089	0.163661	0.0434818	0.0931609	0.135714	0.0739794	0.0480807	0.0414707	0.0255637	1.203131
8928	-406.231	-418.7813	12.55029	0.027504	0.279658	0.720342	0.972496	0.3725039	0.171305	0.0164777	0.0856334	0.0289516	0.00180673	0.00826208	0.00229784	0.153302	0.151938	0.145295	0.0304794	0.0924196	0.182208	0.0673362	0.0384157	0.897782	0.055512	0.0221721	0.0245337	0.150549	0.397147	0.749687	1.33389	2.51796	6.64236	1.369108	0.145651	0.0140101	0.0728096	0.0246161	0.00153617	0.00702481	0.00195373	0.130345	0.129185	0.123537	0.025915	0.0785795	0.154921	0.0572524	0.0326629	1.176129
8964	-410.841	-423.2244	12.3834	0.0203151	0.264116	0.735884	0.979685	0.3289293	0.0709601	0.00144714	0.0114996	0.00685193	0.000372417	0.000909974	0.00164416	0.0773717	0.0170408	0.057587	0.0417372	0.0137596	0.0247399	0.00993861	0.0163536	0.864463	0.0419647	0.0239031	0.0696692	0.0622325	0.25813	0.655397	1.52579	3.87401	16.0688	2.007873	0.201469	0.00410871	0.0326496	0.0194539	0.00105736	0.00258358	0.00466807	0.219673	0.0483819	0.1635	0.1185	0.039066	0.0702411	0.0282176	0.0464309	0.3522137
